,EMf3,ECf11,EMf1,EMf7,MVf12,EMf2,ECf9,bkEC,bkEM,bkMV,EMw3,EMw6,ECw11,EMw1,EMw4,EMw7,EMw8,MVw12,EMw2,EMw5,ECw9,ECw10,MVw13
B_Otu000245,0,4,0,0,0,0,3,4,0,0,2,0,118,9,2,0,4,9,5,11,207,115,118
B_Otu000246,0,0,0,0,0,0,0,0,0,0,20,24,80,3,0,0,0,0,266,53,96,0,17
B_Otu000247,15,42,23,35,0,25,50,467,248,534,0,0,3,0,0,0,0,0,0,0,0,0,0
B_Otu000248,0,0,0,0,0,0,9,14,0,0,2,33,0,45,0,2,3,0,0,130,8,0,3
B_Otu000249,0,0,0,0,0,0,0,0,0,0,9,39,9,10,0,0,0,0,284,55,0,0,0
B_Otu000250,0,4,0,0,0,0,0,0,0,0,428,163,14,50,0,0,0,0,22,69,3,0,0
B_Otu000251,0,0,3,0,0,3,0,0,0,0,138,287,17,31,0,0,1,0,25,25,3,0,0
B_Otu000252,0,0,0,0,0,0,0,0,0,0,7,15,0,6,0,0,0,0,77,42,157,0,0
B_Otu000253,0,4,0,0,0,0,0,0,0,0,37,548,0,97,0,0,0,0,0,8,0,0,0
B_Otu000254,2,4,0,0,0,0,0,0,0,0,205,196,6,127,0,0,0,0,0,19,2,0,0
B_Otu000255,0,0,0,0,0,0,0,0,0,0,592,15,0,16,0,0,0,0,10,47,0,0,0
B_Otu000256,0,4,0,0,10,0,0,4,0,0,11,44,106,15,0,0,0,0,72,55,183,0,3
B_Otu000257,0,4,0,3,51,5,22,0,0,0,0,0,0,18,18,36,27,274,1,0,111,74,7
B_Otu000258,0,17,0,16,0,0,31,0,0,0,0,0,3,1,173,457,15,2,0,0,0,30,0
B_Otu000259,0,4,0,0,0,0,0,0,0,0,26,39,26,6,0,0,0,0,84,435,79,0,7
B_Otu000260,0,0,0,0,0,0,0,0,0,0,17,44,3,11,0,0,0,9,194,197,46,0,0
B_Otu000261,0,0,0,0,0,0,0,0,0,0,9,7,32,5,0,0,0,0,208,31,24,2,3
B_Otu000262,0,0,0,0,31,0,0,0,0,0,9,17,0,6,0,0,0,41,459,11,4,0,0
B_Otu000263,0,13,3,25,0,0,0,0,0,0,0,0,29,6,218,286,34,49,1,0,8,20,56
B_Otu000264,2,247,1045,16,0,0,25,0,0,0,0,0,3,5,2,2,19,0,1,11,0,0,0
B_Otu000265,0,21,0,13,15,0,0,0,0,0,0,0,0,16,58,118,244,212,0,3,3,7,7
B_Otu000266,0,4,0,3,0,0,0,0,0,0,133,39,60,19,0,0,0,0,144,363,7,2,59
B_Otu000267,0,8,3,19,10,0,9,0,0,0,0,0,0,14,301,230,78,2,1,0,0,2,0
B_Otu000268,0,0,0,3,0,0,25,0,0,0,0,0,3,16,135,163,279,2,1,0,0,13,0
B_Otu000269,0,0,0,0,0,0,0,0,0,0,22,688,0,41,0,0,0,0,0,0,0,0,0
B_Otu000270,0,13,13,22,0,0,53,0,4,0,9,37,0,56,52,34,174,141,1,28,3,9,3
B_Otu000271,0,4,0,0,0,0,0,0,0,0,33,150,3,35,0,0,0,4,148,205,40,0,10
B_Otu000272,57,121,166,185,10,33,211,421,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000273,0,13,0,0,15,0,12,18,11,199,4,4,17,4,0,2,0,2,1,144,0,0,17
B_Otu000274,0,4,0,0,10,0,3,0,0,0,33,113,0,18,0,0,0,17,89,100,11,0,14
B_Otu000275,2,1613,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B_Otu000276,0,0,0,0,0,0,0,0,0,0,59,435,6,56,0,0,0,0,0,19,1,0,59
B_Otu000277,0,0,0,0,0,0,0,0,0,0,284,183,17,57,2,0,0,0,14,50,3,2,3
B_Otu000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,42,1,0,0
B_Otu000279,0,33,0,25,31,0,3,4,0,0,0,0,14,26,212,75,136,2,10,0,6,69,0
B_Otu000280,0,0,0,0,0,0,0,0,0,0,319,178,11,29,0,0,0,0,16,53,11,0,17
B_Otu000281,353,21,58,60,0,459,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000282,2,33,0,0,0,0,6,7,0,0,98,213,3,58,0,0,0,4,14,94,18,0,0
B_Otu000283,0,0,0,0,0,0,0,0,0,0,264,59,49,18,0,2,0,0,68,236,4,0,17
B_Otu000284,357,42,178,141,0,206,22,43,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu000285,0,4,0,0,143,3,0,0,0,0,6,44,23,8,0,0,0,128,30,22,115,2,28
B_Otu000286,0,0,0,3,15,0,0,0,0,88,0,0,3,0,0,0,3,723,0,0,0,0,7
B_Otu000287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
B_Otu000288,0,21,0,38,41,0,6,0,0,0,0,2,57,33,25,42,177,9,0,3,17,135,14
B_Otu000289,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33,152,167,0,7,3,1,20,3
B_Otu000290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0
B_Otu000291,0,4,0,0,15,0,0,0,0,0,18,61,66,16,0,0,0,58,173,75,42,0,3
B_Otu000292,0,0,0,13,15,0,12,0,0,0,0,0,0,21,57,271,152,6,0,0,4,20,3
B_Otu000293,0,0,3,0,0,0,3,0,0,0,0,0,310,13,2,0,9,0,16,8,131,48,3
B_Otu000294,7,255,341,154,133,228,99,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
B_Otu000295,0,0,0,0,0,0,0,0,0,0,30,109,6,41,0,0,0,0,125,92,44,0,35
B_Otu000296,0,0,0,3,5,0,0,0,0,0,13,78,11,20,0,0,0,0,104,19,67,0,0
B_Otu000297,0,0,0,0,0,0,0,0,0,0,173,63,0,140,0,0,0,0,0,0,0,0,0
B_Otu000298,0,0,3,148,112,0,9,0,0,0,0,2,0,13,82,96,31,267,1,0,4,4,0
B_Otu000299,0,4,0,6,82,0,0,0,0,0,0,2,0,14,2,7,86,543,0,0,1,0,0
B_Otu000300,0,25,110,3,10,0,46,0,0,0,90,22,72,44,0,0,0,0,115,69,14,0,17
B_Otu000301,0,0,0,0,0,0,0,0,0,0,0,0,0,36,155,54,168,0,0,3,1,89,14
B_Otu000302,0,0,0,0,0,0,0,0,0,0,0,0,0,69,33,62,32,0,0,0,4,271,24
B_Otu000303,0,0,0,0,15,0,0,0,0,0,0,20,95,5,0,2,0,0,31,6,42,0,14
B_Otu000304,0,0,0,0,0,0,0,0,0,0,0,0,0,81,53,75,25,0,0,0,3,209,10
B_Otu000305,248,54,62,166,15,355,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
B_Otu000306,0,4,0,3,20,0,19,0,0,0,0,0,0,21,15,83,204,222,0,0,0,0,3
B_Otu000307,2,17,16,3,0,0,164,150,372,250,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000308,0,0,0,6,0,0,9,0,0,0,0,2,0,4,45,180,182,150,0,0,0,15,0
B_Otu000309,0,410,477,16,0,0,254,0,0,17,0,0,6,0,0,0,1,2,1,6,1,0,0
B_Otu000310,11,8,6,44,0,10,102,125,331,338,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000311,0,0,0,0,0,0,6,0,0,0,256,85,0,49,0,0,0,0,38,53,4,0,0
B_Otu000312,0,0,0,0,5,0,0,0,0,0,321,178,14,32,0,0,0,0,1,8,0,0,14
B_Otu000313,0,4,0,0,0,0,0,0,0,0,0,0,0,40,65,216,139,0,0,0,0,9,0
B_Otu000314,0,4,6,0,0,43,0,7,2,0,0,0,891,2,0,0,0,0,0,3,0,0,0
B_Otu000315,0,0,0,0,20,0,0,0,0,0,37,346,0,43,0,0,0,13,0,22,1,0,31
B_Otu000316,0,4,0,6,0,0,0,7,0,0,66,490,0,34,0,0,0,0,0,0,0,0,0
B_Otu000317,0,0,0,0,10,0,0,0,0,0,6,7,0,0,0,0,0,0,398,3,0,0,0
B_Otu000318,0,0,0,0,0,0,6,0,2,47,6,163,3,18,0,0,0,0,12,0,2,0,10
B_Otu000319,0,4,0,3,0,0,9,14,17,341,7,33,6,10,0,0,0,2,0,3,0,0,3
B_Otu000320,0,0,0,3,0,0,0,4,0,581,0,235,0,16,2,0,0,0,3,0,5,4,0
B_Otu000321,2,17,3,0,0,0,6,0,0,0,0,0,0,160,50,13,0,21,0,0,0,0,0
B_Otu000322,0,0,0,0,0,0,0,0,0,0,0,0,17,39,117,108,115,0,0,0,1,72,0
B_Otu000323,0,8,16,78,0,0,12,18,2,0,0,2,0,12,202,186,9,4,1,0,3,17,7
B_Otu000324,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,252,186,0,1,0,0,7,0
B_Otu000325,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0
B_Otu000326,0,0,3,0,0,0,0,0,0,0,4,15,86,2,0,0,3,0,45,0,39,0,45
B_Otu000327,0,0,0,0,0,0,0,0,0,0,11,30,0,10,0,0,0,0,329,25,1,0,0
B_Otu000328,2,573,84,3,0,13,149,0,0,0,0,48,32,21,0,0,0,0,7,11,15,4,0
B_Otu000329,0,0,0,0,0,0,0,0,0,0,120,163,11,16,0,0,0,4,20,122,2,0,3
B_Otu000330,0,4,0,0,0,0,0,0,0,0,100,59,11,11,0,2,0,2,153,108,0,0,0
B_Otu000331,0,0,0,0,0,0,0,0,0,0,87,305,0,28,0,0,0,0,34,55,8,0,0
B_Otu000332,0,0,0,0,5,0,0,0,0,0,26,76,3,10,0,0,0,0,47,449,2,0,7
B_Otu000333,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,167,207,0,0,0,0,15,0
B_Otu000334,0,8,0,0,0,5,0,0,0,0,7,4,112,2,0,0,0,0,79,153,27,0,0
B_Otu000335,0,4,19,9,36,0,9,0,0,0,0,0,0,3,2,0,1,601,0,0,5,0,0
B_Otu000336,0,0,0,0,0,0,3,0,0,0,0,0,0,82,123,64,18,0,0,0,0,89,0
B_Otu000337,0,0,0,3,5,0,3,0,0,0,0,0,9,24,123,121,120,4,0,0,0,65,0
B_Otu000338,0,0,0,0,31,0,0,0,0,0,0,242,0,27,0,0,0,73,0,28,0,0,52
B_Otu000339,11,50,71,107,0,15,124,121,287,71,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000340,0,0,0,0,0,0,0,0,0,0,44,178,0,16,0,0,0,4,128,39,2,0,0
B_Otu000341,0,17,0,0,179,0,9,0,0,0,59,28,11,5,0,0,6,105,8,6,41,0,3
B_Otu000342,0,0,0,0,153,0,0,0,0,0,0,9,0,0,0,0,0,567,0,0,0,0,0
B_Otu000343,0,0,0,0,15,0,0,0,0,0,135,131,40,4,0,0,0,0,48,161,6,0,14
B_Otu000344,0,0,0,0,5,0,0,0,0,0,30,83,6,20,0,0,0,0,127,42,0,0,3
B_Otu000345,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0
B_Otu000346,0,0,0,0,5,0,0,0,0,0,11,137,17,32,0,0,0,0,66,183,32,0,7
B_Otu000347,0,0,0,0,0,0,3,0,0,0,6,54,66,35,0,0,0,2,81,11,74,0,3
B_Otu000348,0,0,0,0,0,0,0,0,0,0,7,133,14,92,0,0,0,0,41,11,8,0,0
B_Otu000349,0,0,0,0,0,0,0,0,0,0,4,28,0,9,0,0,0,0,42,0,0,0,0
B_Otu000350,0,0,0,3,0,0,0,0,0,0,7,0,9,1,0,0,0,0,0,0,2,0,843
B_Otu000351,0,0,0,0,0,0,6,0,0,0,0,0,0,73,33,62,58,0,0,0,1,124,7
B_Otu000352,287,25,26,100,0,236,53,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B_Otu000353,0,33,0,0,0,0,3,0,0,0,0,0,3,26,67,54,176,0,0,0,11,44,17
B_Otu000354,0,0,0,3,5,0,0,0,0,0,9,46,63,12,0,0,0,0,9,97,24,0,0
B_Otu000355,0,13,16,53,0,0,0,0,0,7,0,0,0,18,12,95,75,252,0,0,0,0,0
B_Otu000356,0,13,16,19,0,0,9,0,0,0,6,9,6,18,37,88,77,143,10,19,9,17,3
B_Otu000357,0,0,0,0,92,0,0,0,0,3,9,22,34,11,0,0,0,24,13,19,30,0,98
B_Otu000358,2,63,45,578,0,0,3,0,0,0,2,2,3,9,8,31,25,4,0,0,1,6,35
B_Otu000359,37,42,23,28,10,69,12,43,102,500,0,0,9,0,0,0,0,2,1,3,0,0,0
B_Otu000360,0,0,0,0,0,0,0,0,0,0,44,194,0,18,0,0,0,0,101,14,1,0,0
B_Otu000361,0,0,0,0,0,0,0,0,0,0,53,192,0,68,0,0,0,0,5,6,5,0,91
B_Otu000362,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0
B_Otu000363,0,4,0,0,0,0,0,0,0,0,0,0,0,32,48,227,83,0,0,0,0,15,0
B_Otu000364,209,42,101,72,41,203,62,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000365,0,0,0,0,5,0,0,0,0,0,118,113,34,26,0,0,0,4,43,44,17,0,3
B_Otu000366,0,8,0,3,0,0,0,0,0,0,0,0,37,18,77,82,99,4,3,0,11,93,24
B_Otu000367,0,0,0,0,0,0,0,0,0,0,0,0,0,19,133,170,83,0,0,0,0,22,0
B_Otu000368,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,245,38,0,0,0,0,59,0
B_Otu000369,0,0,0,0,0,0,0,0,0,0,2,78,60,9,0,0,0,0,105,11,0,0,0
B_Otu000370,0,0,0,0,0,0,0,0,0,0,514,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu000371,0,46,0,35,388,0,50,32,118,0,0,0,0,0,0,0,0,77,0,0,0,0,233
B_Otu000372,0,0,0,0,0,0,0,0,0,0,9,67,11,26,0,0,0,0,31,3,85,0,28
B_Otu000373,0,4,3,0,0,0,0,0,0,0,30,33,20,28,0,0,0,0,68,133,13,0,94
B_Otu000374,0,4,0,3,0,3,19,0,0,0,0,0,0,95,98,51,24,0,0,0,0,2,3
B_Otu000375,185,17,36,75,0,383,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
B_Otu000376,0,0,0,0,5,0,0,0,0,0,4,54,457,24,0,0,0,0,0,0,4,0,3
B_Otu000377,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,581,0,0,0,0,3
B_Otu000378,41,38,29,38,0,20,84,136,320,30,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000379,0,0,0,0,0,0,0,0,0,0,4,139,155,36,0,0,0,2,1,3,15,0,7
B_Otu000380,242,29,166,119,0,142,15,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000381,4,8,10,19,0,0,37,54,120,605,0,0,0,0,0,0,0,0,0,3,0,0,0
B_Otu000382,0,0,10,0,56,0,0,0,4,0,0,11,195,8,20,0,12,11,64,0,41,2,3
B_Otu000383,0,0,0,0,20,0,0,0,0,0,0,22,23,2,0,0,0,0,0,0,167,0,7
B_Otu000384,2,0,0,0,0,0,0,0,0,0,0,0,40,12,3,5,22,0,1,0,124,54,35
B_Otu000385,0,0,0,0,577,0,0,0,0,0,7,2,0,0,0,0,0,321,1,3,0,0,3
B_Otu000386,0,13,0,0,0,0,0,0,0,0,0,0,9,38,35,106,123,0,0,0,1,56,0
B_Otu000387,0,0,0,0,0,0,0,0,0,0,18,28,46,6,0,0,0,0,22,441,7,2,17
B_Otu000388,0,4,0,0,0,0,0,0,0,0,85,70,20,35,0,0,1,6,38,128,24,0,7
B_Otu000389,0,995,0,0,0,0,19,4,0,0,0,0,0,1,0,0,1,0,0,0,13,0,7
B_Otu000390,4,180,169,97,0,3,22,0,0,0,28,0,3,4,28,0,7,0,29,78,22,2,3
B_Otu000391,178,21,62,75,0,317,12,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0
B_Otu000392,0,4,0,0,0,3,0,0,0,0,0,0,0,23,45,0,74,0,0,0,20,178,73
B_Otu000393,0,8,0,0,0,0,0,0,0,0,0,0,0,21,110,134,108,0,0,0,0,9,0
B_Otu000394,2,159,0,3,0,0,28,0,2,0,2,0,52,7,8,0,4,2,22,78,63,2,7
B_Otu000395,4,4,36,38,0,10,87,103,261,189,0,0,3,0,0,0,0,0,0,0,0,0,0
B_Otu000396,0,0,0,0,0,0,3,0,0,0,0,0,138,0,0,0,0,0,0,0,115,4,167
B_Otu000397,0,8,0,0,0,0,0,0,0,0,0,0,9,28,7,2,53,2,0,3,74,89,49
B_Otu000398,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,3
B_Otu000399,0,0,0,0,0,0,0,0,0,0,4,30,9,5,0,0,0,0,164,22,8,0,258
B_Otu000400,0,0,0,0,0,0,0,0,4,0,30,33,17,6,0,0,0,0,123,6,0,0,7
B_Otu000401,0,0,0,0,0,0,0,0,0,0,306,26,14,6,0,0,0,0,12,103,12,0,0
B_Otu000402,0,0,0,0,0,0,0,0,0,0,457,2,0,4,0,0,0,0,0,14,1,0,0
B_Otu000403,0,13,0,0,0,0,0,0,2,0,210,202,0,19,0,0,0,0,1,36,0,0,0
B_Otu000404,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,258,11,3,0,0
B_Otu000405,0,0,0,0,0,0,0,0,0,0,0,196,20,58,0,0,0,0,20,19,1,0,0
B_Otu000406,0,63,607,25,0,0,19,4,0,0,0,0,0,10,8,5,22,0,0,0,1,0,0
B_Otu000407,2,4,0,0,5,0,0,0,0,0,2,87,0,111,0,2,0,0,5,6,0,0,0
B_Otu000408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,297,44,1,0,0
B_Otu000409,0,0,0,0,0,0,0,0,0,0,0,28,9,2,0,0,0,0,174,14,17,0,17
B_Otu000410,0,0,0,0,0,0,0,0,0,0,0,0,3,49,35,5,31,0,0,0,11,187,35
B_Otu000411,0,0,0,0,0,0,3,0,0,0,0,2,6,22,17,137,164,0,0,0,1,15,0
B_Otu000412,0,0,0,0,0,0,0,0,0,0,310,57,46,11,0,0,0,0,3,39,0,2,3
B_Otu000413,0,0,0,0,0,0,0,0,0,0,125,194,9,8,0,0,0,0,0,0,0,0,0
B_Otu000414,0,4,0,0,0,0,3,0,0,0,0,0,158,3,0,0,0,2,3,0,64,159,35
B_Otu000415,7,21,26,9,0,5,12,378,229,54,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000416,0,0,0,0,0,0,0,0,0,0,52,94,17,38,0,0,0,0,72,22,7,0,31
B_Otu000417,0,0,0,0,0,8,0,0,0,0,2,0,89,9,2,7,40,2,10,0,28,152,125
B_Otu000418,7,0,0,0,5,0,0,0,0,0,13,48,9,6,0,0,0,13,96,19,12,0,59
B_Otu000419,0,0,3,0,0,0,0,0,0,0,0,0,0,32,97,73,123,4,1,3,0,7,0
B_Otu000420,0,0,0,0,107,0,0,0,0,0,0,4,3,0,0,0,0,304,63,0,6,0,3
B_Otu000421,0,0,0,0,0,0,3,0,0,47,0,0,0,11,3,2,21,387,0,0,2,24,0
B_Otu000422,218,59,104,75,10,155,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000423,0,0,0,3,0,0,3,0,0,0,0,0,49,28,32,62,103,0,5,0,3,82,0
B_Otu000424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0
B_Otu000425,0,4,0,0,5,0,6,0,0,0,135,46,3,34,0,0,3,0,8,19,11,0,0
B_Otu000426,0,0,0,0,0,0,0,0,0,0,312,85,3,13,0,0,0,0,0,6,3,0,0
B_Otu000427,0,4,0,0,0,0,0,0,0,0,227,94,32,29,0,0,0,0,0,0,0,0,0
B_Otu000428,0,0,0,0,0,0,0,0,0,0,37,346,0,24,0,0,0,0,0,0,0,0,0
B_Otu000429,0,0,0,3,0,0,0,0,0,0,308,35,9,6,0,0,0,0,3,94,0,0,3
B_Otu000430,0,0,0,0,0,0,0,0,0,0,105,67,0,2,0,0,0,0,16,225,0,0,63
B_Otu000431,0,0,0,0,0,0,0,0,0,0,68,168,6,35,0,0,0,0,0,3,0,0,0
B_Otu000432,0,4,0,0,0,0,0,0,0,0,0,0,0,34,128,49,62,0,1,0,0,59,7
B_Otu000433,0,4,0,0,0,0,3,0,0,0,0,0,11,14,23,73,87,0,1,0,0,167,14
B_Otu000434,0,4,0,0,0,0,0,0,0,0,92,85,23,23,0,0,0,0,4,197,6,0,24
B_Otu000435,0,0,0,0,0,0,0,0,0,0,4,7,29,1,0,0,0,0,135,177,27,0,3
B_Otu000436,0,0,0,0,0,0,0,0,0,0,6,13,9,1,0,0,0,0,187,28,23,0,14
B_Otu000437,0,4,0,0,15,0,3,0,0,0,4,233,152,11,0,0,0,0,5,0,15,0,7
B_Otu000438,0,4,0,0,0,5,0,0,0,0,0,2,523,1,0,0,0,0,28,72,0,0,0
B_Otu000439,0,4,0,0,10,0,0,0,0,0,207,78,0,15,0,0,0,0,7,47,5,0,7
B_Otu000440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0
B_Otu000441,0,0,0,0,0,0,12,0,0,0,17,22,14,4,0,0,0,0,121,114,30,0,0
B_Otu000442,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,3
B_Otu000443,0,13,0,0,0,0,0,0,0,0,77,63,6,39,0,0,0,0,67,25,1,0,0
B_Otu000444,0,0,3,25,10,0,6,0,0,41,0,0,0,7,57,111,131,9,0,0,0,4,0
B_Otu000445,2,92,565,13,0,0,3,0,0,0,0,0,0,5,2,0,16,0,0,8,4,6,0
B_Otu000446,0,13,0,0,0,0,0,0,0,0,0,0,0,19,103,118,87,0,0,0,0,4,0
B_Otu000447,0,0,6,6,0,0,12,0,0,0,0,0,0,17,85,109,37,86,1,0,1,0,31
B_Otu000448,0,4,0,0,0,0,0,0,0,0,114,28,29,17,0,0,0,0,37,225,1,0,3
B_Otu000449,0,0,0,0,1052,0,0,0,0,0,2,2,0,0,0,0,0,45,0,0,0,0,0
B_Otu000450,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000451,7,21,62,75,0,18,68,46,253,68,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000452,13,21,10,47,0,63,127,46,196,105,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000453,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,19,0,3,0,65,143,129
B_Otu000454,0,13,0,41,0,0,96,75,168,274,0,0,0,0,0,0,0,0,1,0,0,0,0
B_Otu000455,2,4,0,0,0,0,0,0,0,0,81,76,37,21,0,0,0,2,48,111,4,0,14
B_Otu000456,0,0,0,0,0,0,0,0,0,0,74,85,3,23,0,0,0,0,10,139,11,0,14
B_Otu000457,0,0,0,0,0,0,0,0,0,0,0,0,0,14,246,24,52,0,0,0,0,6,0
B_Otu000458,46,33,6,38,0,18,62,43,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000459,0,0,0,3,0,0,3,0,0,0,0,0,0,13,97,57,137,0,1,0,0,22,0
B_Otu000460,0,8,0,31,0,0,0,0,2,0,0,4,0,5,10,0,0,2,1,0,117,20,35
B_Otu000461,0,0,0,0,10,0,0,0,0,0,94,39,49,12,0,0,0,0,28,208,3,0,0
B_Otu000462,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,139,56,0,0,0,1,54,3
B_Otu000463,0,4,0,0,0,0,3,0,0,0,42,63,20,11,0,0,0,0,59,136,30,0,0
B_Otu000464,0,0,0,0,15,0,0,0,0,0,55,24,26,12,0,0,0,0,0,385,0,0,3
B_Otu000465,13,33,39,113,0,15,74,64,198,61,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu000466,0,0,0,0,0,0,0,0,0,0,9,87,0,9,0,0,0,0,90,83,1,0,0
B_Otu000467,137,38,78,126,0,142,59,7,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0
B_Otu000468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,343,0,0,0,0,0,0,0
B_Otu000469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B_Otu000470,0,46,0,0,0,0,0,0,2,0,0,170,0,72,0,0,0,0,0,0,2,0,0
B_Otu000471,0,13,0,0,0,0,6,0,0,0,0,0,3,6,37,100,162,0,0,0,3,4,0
B_Otu000472,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000473,0,0,0,0,0,0,0,0,0,0,183,87,11,38,0,0,0,0,4,0,0,0,0
B_Otu000474,0,0,6,28,10,0,3,0,0,0,0,0,0,8,107,103,58,26,9,0,0,6,0
B_Otu000475,0,0,0,0,0,0,12,0,0,0,0,0,0,63,28,33,96,0,0,0,0,2,0
B_Otu000476,0,4,0,0,0,0,0,0,0,0,33,63,0,69,0,0,0,0,14,17,0,0,0
B_Otu000477,0,0,0,0,0,0,0,0,0,0,0,0,0,11,72,183,55,2,0,0,0,0,0
B_Otu000478,0,4,0,0,0,0,0,4,0,0,7,30,20,6,0,0,0,0,97,114,7,0,7
B_Otu000479,192,4,45,53,0,200,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000480,0,0,0,0,0,0,0,0,0,0,0,33,3,4,0,0,0,0,48,3,0,0,0
B_Otu000481,0,0,0,0,0,0,0,0,0,0,11,24,0,6,0,0,0,0,8,8,0,0,0
B_Otu000482,0,13,3,0,0,0,3,0,0,0,0,0,0,13,45,75,146,4,1,0,1,6,0
B_Otu000483,0,4,6,6,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000484,0,0,13,0,0,0,9,0,0,0,18,13,89,12,3,0,12,2,47,33,24,0,80
B_Otu000485,0,0,0,0,0,0,0,0,0,0,0,26,0,90,0,0,0,0,0,0,0,0,0
B_Otu000486,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,24,27,0,0,0,21,119,10
B_Otu000487,0,8,0,0,0,0,0,0,0,0,28,39,9,3,0,0,0,9,33,25,38,0,7
B_Otu000488,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,54,24,0,0,0,1,113,14
B_Otu000489,39,13,75,16,0,8,186,103,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_Otu000490,0,0,6,0,0,0,22,0,0,0,2,4,0,40,38,44,83,21,0,0,0,13,0
B_Otu000491,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47,59,55,0,0,0,1,11,3
B_Otu000492,0,0,0,0,0,0,0,0,0,0,61,100,9,35,0,0,0,0,8,3,10,0,0
B_Otu000493,0,0,0,0,5,5,0,0,0,0,15,50,34,8,0,0,0,0,30,8,2,0,0
B_Otu000494,2,17,58,273,0,0,0,0,0,0,2,0,0,4,48,47,24,9,0,3,3,0,7
B_Otu000495,28,29,26,38,10,43,50,50,146,135,0,0,11,0,0,0,0,0,0,0,0,0,0
B_Otu000496,0,0,0,0,0,0,6,0,0,0,0,13,3,4,0,0,0,36,34,22,41,0,0
B_Otu000497,11,67,19,41,10,10,19,32,96,304,0,0,11,0,0,0,0,0,0,0,0,0,0
B_Otu000498,30,171,36,107,71,23,71,136,9,0,4,0,3,0,0,0,0,2,0,0,0,0,21
B_Otu000499,0,4,3,0,10,0,0,0,0,3,6,7,227,8,3,3,4,4,30,17,30,13,3
B_Otu000500,0,0,0,0,0,0,0,0,0,0,0,0,14,31,8,105,41,0,0,0,0,80,3
B_Otu000501,0,8,0,6,0,0,15,0,0,0,0,0,11,42,58,26,32,0,3,0,8,41,0
